ATTRIBUTES:

Attribute #1:
Attribute #2:Test
Attribute #3:dev1
Attribute #4:PASSED
SETUP:IV  12/06/2023  01:32:42
DATE:12/06/2023
TIME:01:32:42

CONDITIONS:

ID:	A	
UNIT:	SMU4	
START:	0	
STOP:	1	
PNTS:	1	
	STEP:	0

ID:	K	
UNIT:	SMU1	
MODE: SWEEP	
START:	5	
STOP:	-5	
PNTS:	101	
STEP:	-0.1

DATA:  IV  12/06/2023  01:32:42

VK	IK
5.00000000E+000	1.31100000E-003
4.90000000E+000	1.28150000E-003
4.80000000E+000	1.25200000E-003
4.70000000E+000	1.22250000E-003
4.60000000E+000	1.19300000E-003
4.50000000E+000	1.16400000E-003
4.40000000E+000	1.13500000E-003
4.30000000E+000	1.10650000E-003
4.20000000E+000	1.07800000E-003
4.10000000E+000	1.05000000E-003
4.00000000E+000	1.02100000E-003
3.90000000E+000	9.93130000E-004
3.80000000E+000	9.65510000E-004
3.70000000E+000	9.38000000E-004
3.60000000E+000	9.10820000E-004
3.50000000E+000	8.83370000E-004
3.40000000E+000	8.57050000E-004
3.30000000E+000	8.29960000E-004
3.20000000E+000	8.03710000E-004
3.10000000E+000	7.77900000E-004
3.00000000E+000	7.51610000E-004
2.90000000E+000	7.26490000E-004
2.80000000E+000	7.00740000E-004
2.70000000E+000	6.75770000E-004
2.60000000E+000	6.50760000E-004
2.50000000E+000	6.25970000E-004
2.40000000E+000	6.02010000E-004
2.30000000E+000	5.77570000E-004
2.20000000E+000	5.53910000E-004
2.10000000E+000	5.30360000E-004
2.00000000E+000	5.06850000E-004
1.90000000E+000	4.83960000E-004
1.80000000E+000	4.60700000E-004
1.70000000E+000	4.37960000E-004
1.60000000E+000	4.15060000E-004
1.50000000E+000	3.92050000E-004
1.40000000E+000	3.69400000E-004
1.30000000E+000	3.45950000E-004
1.20000000E+000	3.22450000E-004
1.10000000E+000	2.98250000E-004
1.00000000E+000	2.72560000E-004
9.00000000E-001	2.45650000E-004
8.00000000E-001	2.15950000E-004
7.00000000E-001	1.83400000E-004
6.00000000E-001	1.46450000E-004
5.00000000E-001	1.03450000E-004
4.00000000E-001	5.01090000E-005
3.00000000E-001	7.16100000E-006
2.00000000E-001	-8.74560000E-006
1.00000000E-001	-1.30400000E-005
0.00000000E+000	-1.42500000E-005
-1.00000000E-001	-1.58850000E-005
-2.00000000E-001	-1.63800000E-005
-3.00000000E-001	-1.70100000E-005
-4.00000000E-001	-1.78050000E-005
-5.00000000E-001	-1.76900000E-005
-6.00000000E-001	-1.87600000E-005
-7.00000000E-001	-1.86940000E-005
-8.00000000E-001	-1.91750000E-005
-9.00000000E-001	-1.94800000E-005
-1.00000000E+000	-1.93350000E-005
-1.10000000E+000	-2.03050000E-005
-1.20000000E+000	-1.99850000E-005
-1.30000000E+000	-2.04950000E-005
-1.40000000E+000	-2.06000000E-005
-1.50000000E+000	-2.05790000E-005
-1.60000000E+000	-2.12040000E-005
-1.70000000E+000	-2.07100000E-005
-1.80000000E+000	-2.14890000E-005
-1.90000000E+000	-2.13790000E-005
-2.00000000E+000	-2.15550000E-005
-2.10000000E+000	-2.19150000E-005
-2.20000000E+000	-2.15450000E-005
-2.30000000E+000	-2.24450000E-005
-2.40000000E+000	-2.21350000E-005
-2.50000000E+000	-2.24400000E-005
-2.60000000E+000	-2.26350000E-005
-2.70000000E+000	-2.23550000E-005
-2.80000000E+000	-2.32240000E-005
-2.90000000E+000	-2.27400000E-005
-3.00000000E+000	-2.33450000E-005
-3.10000000E+000	-2.33150000E-005
-3.20000000E+000	-2.33450000E-005
-3.30000000E+000	-2.38890000E-005
-3.40000000E+000	-2.33700000E-005
-3.50000000E+000	-2.41000000E-005
-3.60000000E+000	-2.39950000E-005
-3.70000000E+000	-2.41300000E-005
-3.80000000E+000	-2.45600000E-005
-3.90000000E+000	-2.41250000E-005
-4.00000000E+000	-2.49000000E-005
-4.10000000E+000	-2.47150000E-005
-4.20000000E+000	-2.49850000E-005
-4.30000000E+000	-2.52000000E-005
-4.40000000E+000	-2.49250000E-005
-4.50000000E+000	-2.58000000E-005
-4.60000000E+000	-2.54400000E-005
-4.70000000E+000	-2.58900000E-005
-4.80000000E+000	-2.59550000E-005
-4.90000000E+000	-2.58650000E-005
-5.00000000E+000	-2.65340000E-005

TEST RESULTS:  IV  12/06/2023  01:32:42


