ATTRIBUTES:

Attribute #1:
Attribute #2:Test
Attribute #3:dev1
Attribute #4:PASSED
SETUP:MOSFET  12/04/2023  23:44:55
DATE:12/04/2023
TIME:23:44:55

CONDITIONS:

ID:	D	
UNIT:	SMU1	
MODE: SWEEP	
START:	0	
STOP:	5	
PNTS:	101	
STEP:	0.05

ID:	G	
UNIT:	SMU3	
MODE: STEP	
START:	0	
STOP:	0.7	
PNTS:	8	
STEP:	0.1

ID:	S	
UNIT:	SMU4	
START:	0	
STOP:	1	
PNTS:	1	
	STEP:	0

DATA:  MOSFET  12/04/2023  23:44:55

VD	ID	ID2	ID3	ID4	ID5	ID6	ID7	ID8	
1.35000000E+000	5.57300000E-004	7.33410000E-004	1.00330000E-003	1.34450000E-003	1.75500000E-003	2.19910000E-003	2.68600000E-003	3.26410000E-003	
1.40000000E+000	5.81950000E-004	7.58770000E-004	1.02860000E-003	1.36900000E-003	1.78200000E-003	2.22600000E-003	2.71450000E-003	3.29300000E-003	
1.45000000E+000	6.04870000E-004	7.82610000E-004	1.05400000E-003	1.39450000E-003	1.80800000E-003	2.25310000E-003	2.74250000E-003	3.32360000E-003	
1.50000000E+000	6.30910000E-004	8.08060000E-004	1.07900000E-003	1.41950000E-003	1.83400000E-003	2.28000000E-003	2.77200000E-003	3.35200000E-003	
1.55000000E+000	6.55800000E-004	8.33210000E-004	1.10500000E-003	1.44550000E-003	1.86000000E-003	2.30600000E-003	2.79750000E-003	3.38100000E-003	
1.60000000E+000	6.81670000E-004	8.58070000E-004	1.12950000E-003	1.47200000E-003	1.88600000E-003	2.33350000E-003	2.82600000E-003	3.40950000E-003	
1.65000000E+000	7.08010000E-004	8.85250000E-004	1.15650000E-003	1.49750000E-003	1.91300000E-003	2.36050000E-003	2.85260000E-003	3.43850000E-003	
1.70000000E+000	7.33110000E-004	9.10970000E-004	1.18200000E-003	1.52350000E-003	1.93950000E-003	2.38750000E-003	2.88110000E-003	3.46710000E-003	
1.75000000E+000	7.61060000E-004	9.37760000E-004	1.20900000E-003	1.55050000E-003	1.96650000E-003	2.41550000E-003	2.90800000E-003	3.49610000E-003	
1.80000000E+000	7.87760000E-004	9.64700000E-004	1.23600000E-003	1.57700000E-003	1.99350000E-003	2.44150000E-003	2.93550000E-003	3.52450000E-003	
1.85000000E+000	8.15210000E-004	9.91170000E-004	1.26250000E-003	1.60400000E-003	2.02050000E-003	2.47000000E-003	2.96350000E-003	3.55350000E-003	
1.90000000E+000	8.43320000E-004	1.01960000E-003	1.29050000E-003	1.63050000E-003	2.04710000E-003	2.49600000E-003	2.99000000E-003	3.58200000E-003	
1.95000000E+000	8.70470000E-004	1.04740000E-003	1.31750000E-003	1.65800000E-003	2.07450000E-003	2.52350000E-003	3.01750000E-003	3.61050000E-003	
2.00000000E+000	8.99910000E-004	1.07650000E-003	1.34500000E-003	1.68550000E-003	2.10200000E-003	2.55160000E-003	3.04350000E-003	3.63800000E-003	
2.05000000E+000	9.28400000E-004	1.10450000E-003	1.37350000E-003	1.71250000E-003	2.12960000E-003	2.57850000E-003	3.07110000E-003	3.66700000E-003	
2.10000000E+000	9.57910000E-004	1.13250000E-003	1.40100000E-003	1.74100000E-003	2.15650000E-003	2.60650000E-003	3.09960000E-003	3.69450000E-003	
2.15000000E+000	9.86580000E-004	1.16250000E-003	1.43050000E-003	1.76850000E-003	2.18450000E-003	2.63250000E-003	3.12650000E-003	3.72210000E-003	
2.20000000E+000	1.01580000E-003	1.19100000E-003	1.45850000E-003	1.79650000E-003	2.21200000E-003	2.66050000E-003	3.15300000E-003	3.75250000E-003	
2.25000000E+000	1.04710000E-003	1.22050000E-003	1.48700000E-003	1.82450000E-003	2.24010000E-003	2.68850000E-003	3.18100000E-003	3.77950000E-003	
2.30000000E+000	1.07750000E-003	1.25000000E-003	1.51600000E-003	1.85300000E-003	2.26860000E-003	2.71610000E-003	3.21010000E-003	3.80850000E-003	
2.35000000E+000	1.10700000E-003	1.28000000E-003	1.54500000E-003	1.88200000E-003	2.29660000E-003	2.74460000E-003	3.23750000E-003	3.83760000E-003	
2.40000000E+000	1.13900000E-003	1.31050000E-003	1.57450000E-003	1.91050000E-003	2.32550000E-003	2.77200000E-003	3.26500000E-003	3.86610000E-003	
2.45000000E+000	1.16950000E-003	1.34100000E-003	1.60400000E-003	1.93950000E-003	2.35360000E-003	2.80150000E-003	3.29300000E-003	3.89500000E-003	
2.50000000E+000	1.20100000E-003	1.37200000E-003	1.63450000E-003	1.96850000E-003	2.38250000E-003	2.82910000E-003	3.32110000E-003	3.92200000E-003	
2.55000000E+000	1.23300000E-003	1.40250000E-003	1.66450000E-003	1.99810000E-003	2.41100000E-003	2.85700000E-003	3.34850000E-003	3.95110000E-003	
2.60000000E+000	1.26400000E-003	1.43450000E-003	1.69400000E-003	2.02850000E-003	2.44000000E-003	2.88560000E-003	3.37760000E-003	3.97940000E-003	
2.65000000E+000	1.29750000E-003	1.46600000E-003	1.72550000E-003	2.05760000E-003	2.46950000E-003	2.91500000E-003	3.40500000E-003	4.00850000E-003	
2.70000000E+000	1.32950000E-003	1.49700000E-003	1.75600000E-003	2.08750000E-003	2.49850000E-003	2.94350000E-003	3.43410000E-003	4.03810000E-003	
2.75000000E+000	1.36250000E-003	1.52950000E-003	1.78700000E-003	2.11700000E-003	2.52810000E-003	2.97360000E-003	3.46260000E-003	4.06550000E-003	
2.80000000E+000	1.39550000E-003	1.56150000E-003	1.81800000E-003	2.14760000E-003	2.55700000E-003	3.00210000E-003	3.49100000E-003	4.09460000E-003	
2.85000000E+000	1.42750000E-003	1.59450000E-003	1.84950000E-003	2.17860000E-003	2.58650000E-003	3.03150000E-003	3.51950000E-003	4.12460000E-003	
2.90000000E+000	1.46300000E-003	1.62800000E-003	1.88150000E-003	2.20850000E-003	2.61650000E-003	3.06060000E-003	3.54800000E-003	4.15210000E-003	
2.95000000E+000	1.49500000E-003	1.66000000E-003	1.91250000E-003	2.23900000E-003	2.64660000E-003	3.09000000E-003	3.57600000E-003	4.18160000E-003	
3.00000000E+000	1.52900000E-003	1.69350000E-003	1.94450000E-003	2.27050000E-003	2.67650000E-003	3.11900000E-003	3.60410000E-003	4.21050000E-003	
3.05000000E+000	1.56250000E-003	1.72650000E-003	1.97700000E-003	2.30050000E-003	2.70610000E-003	3.14860000E-003	3.63350000E-003	4.23960000E-003	
3.10000000E+000	1.59650000E-003	1.76050000E-003	2.00860000E-003	2.33260000E-003	2.73600000E-003	3.17910000E-003	3.66310000E-003	4.26910000E-003	
3.15000000E+000	1.63250000E-003	1.79450000E-003	2.04250000E-003	2.36450000E-003	2.76760000E-003	3.20800000E-003	3.69110000E-003	4.29800000E-003	
3.20000000E+000	1.66550000E-003	1.82650000E-003	2.07400000E-003	2.39500000E-003	2.79700000E-003	3.23810000E-003	3.72100000E-003	4.32710000E-003	
3.25000000E+000	1.70050000E-003	1.86200000E-003	2.10660000E-003	2.42650000E-003	2.82710000E-003	3.26850000E-003	3.74950000E-003	4.35610000E-003	
3.30000000E+000	1.73550000E-003	1.89650000E-003	2.14050000E-003	2.45800000E-003	2.85900000E-003	3.29800000E-003	3.77860000E-003	4.38590000E-003	
3.35000000E+000	1.77050000E-003	1.93050000E-003	2.17250000E-003	2.49100000E-003	2.88900000E-003	3.32750000E-003	3.80900000E-003	4.41550000E-003	
3.40000000E+000	1.80750000E-003	1.96600000E-003	2.20800000E-003	2.52310000E-003	2.92000000E-003	3.35750000E-003	3.83650000E-003	4.44560000E-003	
3.45000000E+000	1.84250000E-003	2.00060000E-003	2.24100000E-003	2.55550000E-003	2.95150000E-003	3.38760000E-003	3.86860000E-003	4.47460000E-003	
3.50000000E+000	1.87900000E-003	2.03600000E-003	2.27450000E-003	2.58760000E-003	2.98360000E-003	3.41860000E-003	3.90210000E-003	4.50400000E-003	
3.55000000E+000	1.91550000E-003	2.07150000E-003	2.30900000E-003	2.62060000E-003	3.01460000E-003	3.44800000E-003	3.93060000E-003	4.53660000E-003	
3.60000000E+000	1.95100000E-003	2.10700000E-003	2.34250000E-003	2.65300000E-003	3.04600000E-003	3.47900000E-003	3.96250000E-003	4.56600000E-003	
3.65000000E+000	1.98900000E-003	2.14300000E-003	2.37800000E-003	2.68510000E-003	3.07860000E-003	3.50950000E-003	3.98990000E-003	4.59550000E-003	
3.70000000E+000	2.02500000E-003	2.17900000E-003	2.41150000E-003	2.71860000E-003	3.10900000E-003	3.54000000E-003	4.02360000E-003	4.62460000E-003	
3.75000000E+000	2.06150000E-003	2.21550000E-003	2.44650000E-003	2.75210000E-003	3.14060000E-003	3.57150000E-003	4.05450000E-003	4.65510000E-003	
3.80000000E+000	2.10000000E-003	2.25200000E-003	2.48150000E-003	2.78600000E-003	3.17300000E-003	3.60200000E-003	4.08410000E-003	4.68610000E-003	
3.85000000E+000	2.13650000E-003	2.28850000E-003	2.51650000E-003	2.81950000E-003	3.20450000E-003	3.63460000E-003	4.11610000E-003	4.71590000E-003	
3.90000000E+000	2.17560000E-003	2.32650000E-003	2.55300000E-003	2.85300000E-003	3.23750000E-003	3.66450000E-003	4.14710000E-003	4.74640000E-003	
3.95000000E+000	2.21250000E-003	2.36250000E-003	2.58700000E-003	2.88700000E-003	3.27000000E-003	3.69660000E-003	4.17760000E-003	4.77500000E-003	
4.00000000E+000	2.25100000E-003	2.40050000E-003	2.62360000E-003	2.92160000E-003	3.30260000E-003	3.72960000E-003	4.21090000E-003	4.80510000E-003	
4.05000000E+000	2.28910000E-003	2.43810000E-003	2.65960000E-003	2.95600000E-003	3.33500000E-003	3.76150000E-003	4.23960000E-003	4.84160000E-003	
4.10000000E+000	2.32760000E-003	2.47500000E-003	2.69560000E-003	2.99000000E-003	3.36750000E-003	3.79300000E-003	4.27010000E-003	4.87070000E-003	
4.15000000E+000	2.36750000E-003	2.51350000E-003	2.73200000E-003	3.02460000E-003	3.40100000E-003	3.82510000E-003	4.30200000E-003	4.90450000E-003	
4.20000000E+000	2.40460000E-003	2.55050000E-003	2.76700000E-003	3.05810000E-003	3.43300000E-003	3.85500000E-003	4.33350000E-003	4.93450000E-003	
4.25000000E+000	2.44400000E-003	2.58900000E-003	2.80450000E-003	3.09350000E-003	3.46600000E-003	3.88750000E-003	4.36590000E-003	4.96600000E-003	
4.30000000E+000	2.48350000E-003	2.62750000E-003	2.84050000E-003	3.12810000E-003	3.49950000E-003	3.91910000E-003	4.39910000E-003	4.99750000E-003	
4.35000000E+000	2.52310000E-003	2.66650000E-003	2.87850000E-003	3.16360000E-003	3.53100000E-003	3.95200000E-003	4.43100000E-003	5.02610000E-003	
4.40000000E+000	2.56350000E-003	2.70560000E-003	2.91550000E-003	3.19760000E-003	3.56600000E-003	3.98400000E-003	4.46560000E-003	5.05900000E-003	
4.45000000E+000	2.60310000E-003	2.74410000E-003	2.95310000E-003	3.23360000E-003	3.59950000E-003	4.01810000E-003	4.49800000E-003	5.09000000E-003	
4.50000000E+000	2.64350000E-003	2.78400000E-003	2.99050000E-003	3.26910000E-003	3.63400000E-003	4.05000000E-003	4.53000000E-003	5.12100000E-003	
4.55000000E+000	2.68450000E-003	2.82410000E-003	3.02850000E-003	3.30510000E-003	3.66650000E-003	4.08200000E-003	4.55810000E-003	5.17610000E-003	
4.60000000E+000	2.72450000E-003	2.86400000E-003	3.06650000E-003	3.34160000E-003	3.70000000E-003	4.11560000E-003	4.58960000E-003	5.21300000E-003	
4.65000000E+000	2.76650000E-003	2.90450000E-003	3.10550000E-003	3.37850000E-003	3.73700000E-003	4.15110000E-003	4.62150000E-003	5.24900000E-003	
4.70000000E+000	2.80750000E-003	2.94450000E-003	3.14350000E-003	3.41500000E-003	3.77050000E-003	4.18310000E-003	4.65510000E-003	5.28860000E-003	
4.75000000E+000	2.84900000E-003	2.98610000E-003	3.18210000E-003	3.45100000E-003	3.80600000E-003	4.21550000E-003	4.68710000E-003	5.31960000E-003	
4.80000000E+000	2.89050000E-003	3.02600000E-003	3.22150000E-003	3.48810000E-003	3.84100000E-003	4.24960000E-003	4.72040000E-003	5.35200000E-003	
4.85000000E+000	2.93210000E-003	3.06700000E-003	3.26000000E-003	3.52550000E-003	3.87360000E-003	4.27910000E-003	4.76360000E-003	5.40610000E-003	
4.90000000E+000	2.97400000E-003	3.10800000E-003	3.30010000E-003	3.56150000E-003	3.90960000E-003	4.30700000E-003	4.80700000E-003	5.44140000E-003	
4.95000000E+000	3.01550000E-003	3.14950000E-003	3.33950000E-003	3.59900000E-003	3.94390000E-003	4.33950000E-003	4.85520000E-003	5.47550000E-003	
5.00000000E+000	3.05900000E-003	3.19150000E-003	3.38010000E-003	3.63460000E-003	3.98060000E-003	4.36900000E-003	4.91210000E-003	5.51060000E-003	

TEST RESULTS:  MOSFET  12/04/2023  23:44:55


